domain	strict	balanced	reward_block	source
ad.adjw.co.kr	1	1	0	Wei.G
ad.admine.co.kr	1	1	0	Wei.G
ad.admitad.com	1	1	0	Wei.G
ad.adnet.biz	1	1	0	Wei.G
ad.adnet.de	1	1	0	Wei.G
ad.adnetwork.com.br	1	1	0	Wei.G
ad.adnetwork.net	1	1	0	Wei.G
ad.adnow.com	1	1	0	Wei.G
ad.adondemand.com	1	1	0	Wei.G
ad.adorika.com	1	1	0	Wei.G
ad.adpon-affi.net	1	1	0	Wei.G
ad.adpon.jp	1	1	0	Wei.G
ad.adresult.jp	1	1	0	Wei.G
ad.adriver.ru	1	1	0	Wei.G
ad.adrugwarcarol.com	1	1	0	Wei.G
ad.adsmart.net	1	1	0	Wei.G
ad.adsrvr.cn	1	1	0	Wei.G
ad.adsrvr.cn.com	1	1	0	Wei.G
ad.adsrvr.com	1	1	0	Wei.G
ad.adsrvr.org	1	1	0	Wei.G
ad.adtegrity.net	1	1	0	Wei.G
ad.adtoma.com	1	1	0	Wei.G
ad.aduserver.com	1	1	0	Wei.G
ad.adverticum.net	1	1	0	Wei.G
ad.advertstream.com	1	1	0	Wei.G
ad.advst.cp33.ott.cibntv.net	1	1	0	Wei.G
ad.adwiser.kr	1	1	0	Wei.G
ad.adwo.com	1	1	0	Wei.G
ad.adxcore.com	1	1	0	Wei.G
ad.ae.doubleclick.net	1	1	0	Wei.G
ad.afy11.net	1	1	0	Wei.G
ad.agilemedia.jp	1	1	0	Wei.G
ad.agrantsem.com	1	1	0	Wei.G
ad.aim-universe.co.jp	1	1	0	Wei.G
ad.ajitad.co.kr	1	1	0	Wei.G
ad.allboxing.ru	1	1	0	Wei.G
ad.allyes.cn	1	1	0	Wei.G
ad.aloodo.com	1	1	0	Wei.G
ad.altervista.org	1	1	0	Wei.G
ad.amanad.adtdp.com	1	1	0	Wei.G
ad.amediaressurs.no	1	1	0	Wei.G
ad.amgdgt.com	1	1	0	Wei.G
ad.angel-live.com	1	1	0	Wei.G
ad.animehub.ac	1	1	0	Wei.G
ad.animeitaly.tv	1	1	0	Wei.G
ad.ants.vn	1	1	0	Wei.G
ad.anuntis.com	1	1	0	Wei.G
ad.aorta-net.com	1	1	0	Wei.G
ad.api.3g.tudou.com	1	1	0	Wei.G
ad.api.3g.youku.com	1	1	0	Wei.G
ad.api.adwiser.kr	1	1	0	Wei.G
ad.api.ateam-ad.jp	1	1	0	Wei.G
ad.api.fello.net	1	1	0	Wei.G
ad.api.kaffnet.com	1	1	0	Wei.G
ad.api.mobile.youku.com	1	1	0	Wei.G
ad.api.moji.com	1	1	0	Wei.G
ad.api.youshiad.cn	1	1	0	Wei.G
ad.api.yyapi.net	1	1	0	Wei.G
ad.api.zaibiao.cn	1	1	0	Wei.G
ad.apl298.me	1	1	0	Wei.G
ad.app8.top	1	1	0	Wei.G
ad.appier.net	1	1	0	Wei.G
ad.apps.fm	1	1	0	Wei.G
ad.apsalar.com	1	1	0	Wei.G
ad.aquamediadirect.com	1	1	0	Wei.G
ad.ar.doubleclick.net	1	1	0	Wei.G
ad.ari.skt-jive.com	1	1	0	Wei.G
ad.asntown.net	1	1	0	Wei.G
ad.aspm.jp	1	1	0	Wei.G
ad.at.doubleclick.net	1	1	0	Wei.G
ad.atdmt.com	1	1	0	Wei.G
ad.atm.youku.com	1	1	0	Wei.G
ad.atown.jp	1	1	0	Wei.G
ad.au.doubleclick.net	1	1	0	Wei.G
ad.aucfan.com	1	1	0	Wei.G
ad.auction.co.kr	1	1	0	Wei.G
ad.aucview.com	1	1	0	Wei.G
ad.auditude.com	1	1	0	Wei.G
ad.autorace.jp	1	1	0	Wei.G
ad.autoview.co.kr	1	1	0	Wei.G
ad.bandlab.io	1	1	0	Wei.G
ad.bannerbank.ru	1	1	0	Wei.G
ad.bannerhost.ru	1	1	0	Wei.G
ad.batanga.com	1	1	0	Wei.G
ad.batanga.net	1	1	0	Wei.G
ad.bayescom.com	1	1	0	Wei.G
ad.bczcdn.com	1	1	0	Wei.G
ad.be.doubleclick.net	1	1	0	Wei.G
ad.beihai365.com	1	1	0	Wei.G
ad.belleeau.jp	1	1	0	Wei.G
ad.bench.utorrent.com	1	1	0	Wei.G
ad.beritasatumedia.com	1	1	0	Wei.G
ad.bestools.group	1	1	0	Wei.G
ad.beta.madserving.com	1	1	0	Wei.G
ad.bg.doubleclick.net	1	1	0	Wei.G
ad.bidrich.com	1	1	0	Wei.G
ad.bitmedia.io	1	1	0	Wei.G
ad.bizo.com	1	1	0	Wei.G
ad.bloggerads.net	1	1	0	Wei.G
ad.bluepartner.eu	1	1	0	Wei.G
ad.bnmla.com	1	1	0	Wei.G
ad.bobi.tw	1	1	0	Wei.G
ad.bondage.com	1	1	0	Wei.G
ad.br.doubleclick.net	1	1	0	Wei.G
ad.broadstreetads.com	1	1	0	Wei.G
ad.browser.qq.com	1	1	0	Wei.G
ad.bubblestat.com	1	1	0	Wei.G
ad.buzzvil.com	1	1	0	Wei.G
ad.bwton.com	1	1	0	Wei.G
ad.byfuh.com	1	1	0	Wei.G
ad.byted.org	1	1	0	Wei.G
ad.bzot.top	1	1	0	Wei.G
ad.ca.doubleclick.net	1	1	0	Wei.G
ad.cacafly.com	1	1	0	Wei.G
ad.caiyunapp.com	1	1	0	Wei.G
ad.caprofitx.adtdp.com	1	1	0	Wei.G
ad.caprofitx.com	1	1	0	Wei.G
ad.caradisiac.com	1	1	0	Wei.G
ad.cashdoc.io	1	1	0	Wei.G
ad.cauly.co.kr	1	1	0	Wei.G
ad.cbonds.info	1	1	0	Wei.G
ad.ccement.com	1	1	0	Wei.G
ad.cctv.com	1	1	0	Wei.G
ad.cdnjm.cn	1	1	0	Wei.G
ad.centrum.cz	1	1	0	Wei.G
ad.cgi.cz	1	1	0	Wei.G
ad.cgv.co.kr	1	1	0	Wei.G
ad.ch.doubleclick.net	1	1	0	Wei.G
ad.chieuhoa.com	1	1	0	Wei.G
ad.choiceradio.com	1	1	0	Wei.G
ad.choicy.org	1	1	0	Wei.G
ad.choigametip.org	1	1	0	Wei.G
ad.choingay11b.mobi	1	1	0	Wei.G
ad.choingay11b.vin	1	1	0	Wei.G
ad.choiyo88.co	1	1	0	Wei.G
ad.cibleclick.com	1	1	0	Wei.G
ad.ciokorea.com	1	1	0	Wei.G
ad.citynews.it	1	1	0	Wei.G
ad.cl.doubleclick.net	1	1	0	Wei.G
ad.clickotmedia.com	1	1	0	Wei.G
ad.clicrbs.com.br	1	1	0	Wei.G
ad.cmvideo.cn	1	1	0	Wei.G
ad.cn.doubleclick.net	1	1	0	Wei.G
ad.cooks.com	1	1	0	Wei.G
ad.cornerpost.com	1	1	0	Wei.G
ad.correioweb.com.br	1	1	0	Wei.G
ad.cosp.jp	1	1	0	Wei.G
ad.cpcstar.com	1	1	0	Wei.G
ad.cq-andc.jp	1	1	0	Wei.G
ad.crwdcntrl.net	1	1	0	Wei.G
ad.csdn.net	1	1	0	Wei.G
ad.cub.red	1	1	0	Wei.G
ad.cyapi.cn	1	1	0	Wei.G
ad.cyycoy.com	1	1	0	Wei.G
ad.da88vn.win	1	1	0	Wei.G
ad.danawa.com	1	1	0	Wei.G
ad.dangkygo88.in	1	1	0	Wei.G
ad.datadeliver.net	1	1	0	Wei.G
ad.daum.net	1	1	0	Wei.G
ad.db3nf.com	1	1	0	Wei.G
ad.dc2.adtech.de	1	1	0	Wei.G
ad.ddestiny.ru	1	1	0	Wei.G
ad.ddo.jp	1	1	0	Wei.G
ad.de.doubleclick.net	1	1	0	Wei.G
ad.dedecms.com	1	1	0	Wei.G
ad.dedicatedmedia.com	1	1	0	Wei.G
ad.deepthought.industries	1	1	0	Wei.G
ad.depo.hu	1	1	0	Wei.G
ad.depositfiles.com	1	1	0	Wei.G
ad.dev.360.cn	1	1	0	Wei.G
ad.deviantart.com	1	1	0	Wei.G
ad.digitallook.com	1	1	0	Wei.G
ad.directmirror.com	1	1	0	Wei.G
ad.directrev.com	1	1	0	Wei.G
ad.dk.doubleclick.net	1	1	0	Wei.G
ad.dl.dewezet.de	1	1	0	Wei.G
ad.dl.mainpost.de	1	1	0	Wei.G
ad.dl.mz.de	1	1	0	Wei.G
ad.dl.volksstimme.de	1	1	0	Wei.G
ad.dlbooks.to	1	1	0	Wei.G
ad.dline.com.tr	1	1	0	Wei.G
ad.dmm.com	1	1	0	Wei.G
ad.dnoticias.pt	1	1	0	Wei.G
ad.docer.wps.cn	1	1	0	Wei.G
ad.doganburda.com	1	1	0	Wei.G
ad.dokrmob.com	1	1	0	Wei.G
ad.domainfactory.de	1	1	0	Wei.G
ad.donanimhaber.com	1	1	0	Wei.G
ad.dongdong.madserving.com	1	1	0	Wei.G
ad.doorigo.co.kr	1	1	0	Wei.G
ad.doubanio.com	1	1	0	Wei.G
ad.doublemax.net	1	1	0	Wei.G
ad.douga-kan.com	1	1	0	Wei.G
ad.download.cnet.com	1	1	0	Wei.G
ad.doyouad.com	1	1	0	Wei.G
ad.dqwjzm.com	1	1	0	Wei.G
ad.dropbooks.tv	1	1	0	Wei.G
ad.dslr-forum.de	1	1	0	Wei.G
ad.duapps.com	1	1	0	Wei.G
ad.duga.jp	1	1	0	Wei.G
ad.dumedia.ru	1	1	0	Wei.G
ad.duoduo.link	1	1	0	Wei.G
ad.duomi.com	1	1	0	Wei.G
ad.dzwindows.com	1	1	0	Wei.G
ad.dzwww.com	1	1	0	Wei.G
ad.e-dpe.jp	1	1	0	Wei.G
ad.e-kolay.net	1	1	0	Wei.G
ad.e.waimai.sankuai.com	1	1	0	Wei.G
ad.ecplaza.net	1	1	0	Wei.G
ad.edugram.com	1	1	0	Wei.G
ad.egloos.com	1	1	0	Wei.G
ad.egou.com	1	1	0	Wei.G
ad.ekonomikticaret.com	1	1	0	Wei.G
ad.elmagasinet.no	1	1	0	Wei.G
ad.eloan.co.jp	1	1	0	Wei.G
ad.empressleak.biz	1	1	0	Wei.G
ad.eplayer.is	1	1	0	Wei.G
ad.epochtimes.com	1	1	0	Wei.G
ad.eporner.com	1	1	0	Wei.G
ad.erkiss.club	1	1	0	Wei.G
ad.es.doubleclick.net	1	1	0	Wei.G
ad.esmplus.com	1	1	0	Wei.G
ad.ettoday.net	1	1	0	Wei.G
ad.eurosport.com	1	1	0	Wei.G
ad.eva.vn	1	1	0	Wei.G
ad.everytime.kr	1	1	0	Wei.G
ad.evozi.com	1	1	0	Wei.G
ad.exyws.org	1	1	0	Wei.G
ad.f1cd.ru	1	1	0	Wei.G
ad.fantiki.net	1	1	0	Wei.G
ad.feedbag.co.kr	1	1	0	Wei.G
ad.fi.doubleclick.net	1	1	0	Wei.G
ad.firestorage.jp	1	1	0	Wei.G
ad.firstadsolution.com	1	1	0	Wei.G
ad.flipboard.com	1	1	0	Wei.G
ad.floq.jp	1	1	0	Wei.G
ad.flurry.com	1	1	0	Wei.G
ad.flux.com	1	1	0	Wei.G
ad.fout.jp	1	1	0	Wei.G
ad.foxnetworks.com	1	1	0	Wei.G
ad.fr.doubleclick.net	1	1	0	Wei.G
ad.funp.com	1	1	0	Wei.G
ad.funpic.de	1	1	0	Wei.G
ad.funshion.org.cn	1	1	0	Wei.G
ad.fx168api.com	1	1	0	Wei.G
ad.g-content.bid	1	1	0	Wei.G
ad.gameagregator.com	1	1	0	Wei.G
ad.gamebox.360.cn	1	1	0	Wei.G
ad.gameley.com	1	1	0	Wei.G
ad.games.ch	1	1	0	Wei.G
ad.games.dmm.com	1	1	0	Wei.G
ad.gametower.com.tw	1	1	0	Wei.G
ad.ganji.com	1	1	0	Wei.G
ad.garantiarkadas.com	1	1	0	Wei.G
ad.gbc.criteo.com	1	1	0	Wei.G
ad.gem88.win	1	1	0	Wei.G
ad.genybet.fr	1	1	0	Wei.G
ad.ghfusion.com	1	1	0	Wei.G
ad.giaitriwin79.club	1	1	0	Wei.G
ad.gmw.cn	1	1	0	Wei.G
ad.go.com	1	1	0	Wei.G
ad.gogox.com	1	1	0	Wei.G
ad.goo.ne.jp	1	1	0	Wei.G
ad.googleanalysis.mobi	1	1	0	Wei.G
ad.gr.doubleclick.net	1	1	0	Wei.G
ad.grafika.cz	1	1	0	Wei.G
ad.greedland.net	1	1	0	Wei.G
ad.groupon.be	1	1	0	Wei.G
ad.groupon.co.uk	1	1	0	Wei.G
ad.groupon.com	1	1	0	Wei.G
ad.groupon.de	1	1	0	Wei.G
ad.groupon.fr	1	1	0	Wei.G
ad.groupon.net	1	1	0	Wei.G
ad.groupon.nl	1	1	0	Wei.G
ad.gt	1	1	0	Wei.G
ad.gtbrowser.com	1	1	0	Wei.G
ad.gunosy.com	1	1	0	Wei.G
ad.guru	1	1	0	Wei.G
ad.gyermekevek.hu	1	1	0	Wei.G
ad.h-vip.ru	1	1	0	Wei.G
ad.hankooki.com	1	1	0	Wei.G
ad.hankookilbo.com	1	1	0	Wei.G
ad.happynest.vn	1	1	0	Wei.G
ad.hatena.ne.jp	1	1	0	Wei.G
ad.hbv.de	1	1	0	Wei.G
ad.hefei.cc	1	1	0	Wei.G
ad.hepsiburada.com	1	1	0	Wei.G
ad.heypo.com	1	1	0	Wei.G
ad.hi5.com	1	1	0	Wei.G
ad.hiiir.com	1	1	0	Wei.G
ad.himediadx.com	1	1	0	Wei.G
ad.hirekmedia.hu	1	1	0	Wei.G
ad.hitgame.in	1	1	0	Wei.G
ad.hk.doubleclick.net	1	1	0	Wei.G
ad.hodomobile.com	1	1	0	Wei.G
ad.hoikushibank.com	1	1	0	Wei.G
ad.holaq.com	1	1	0	Wei.G
ad.holmesmind.com	1	1	0	Wei.G
ad.horvitznewspapers.net	1	1	0	Wei.G
ad.hot-mob.com	1	1	0	Wei.G
ad.houkei-shinjuku.com	1	1	0	Wei.G
ad.house365.com	1	1	0	Wei.G
ad.hpplay.cn	1	1	0	Wei.G
ad.hr.doubleclick.net	1	1	0	Wei.G
ad.hu	1	1	0	Wei.G
ad.hu.doubleclick.net	1	1	0	Wei.G
ad.huajiao.com	1	1	0	Wei.G
ad.hutor.ru	1	1	0	Wei.G
ad.hyena.cz	1	1	0	Wei.G
ad.ibookstar.com	1	1	0	Wei.G
ad.icasthq.com	1	1	0	Wei.G
ad.icheck.com.vn	1	1	0	Wei.G
ad.ichiban-boshi.com	1	1	0	Wei.G
ad.ichiru.net	1	1	0	Wei.G
ad.iconadserver.com	1	1	0	Wei.G
ad.idnad.co.kr	1	1	0	Wei.G
ad.ie.doubleclick.net	1	1	0	Wei.G
ad.iinfo.cz	1	1	0	Wei.G
ad.ikonke.com	1	1	0	Wei.G
ad.ilbe.com	1	1	0	Wei.G
ad.ilikesponsorad.com	1	1	0	Wei.G
ad.iloveinterracial.com	1	1	0	Wei.G
ad.imediaaudiences.com	1	1	0	Wei.G
ad.imp.joins.com	1	1	0	Wei.G
ad.in.doubleclick.net	1	1	0	Wei.G
ad.infoseek.com	1	1	0	Wei.G
ad.inhaabit.com	1	1	0	Wei.G
ad.insight.a-i-ad.com	1	1	0	Wei.G
ad.insightexpress.com	1	1	0	Wei.G
ad.insightexpressai.com	1	1	0	Wei.G
ad.inston.ltd	1	1	0	Wei.G
ad.inter-edu.com	1	1	0	Wei.G
ad.internetradioinc.com	1	1	0	Wei.G
ad.intl.xiaomi.com	1	1	0	Wei.G
ad.intools.dev	1	1	0	Wei.G
ad.iot.360.cn	1	1	0	Wei.G
ad.ipadview.com	1	1	0	Wei.G
ad.iplayer.org	1	1	0	Wei.G
ad.ipredictive.com	1	1	0	Wei.G
ad.ir.ru	1	1	0	Wei.G
ad.it.doubleclick.net	1	1	0	Wei.G
ad.iwhop.cn	1	1	0	Wei.G
ad.jacotei.com.br	1	1	0	Wei.G
ad.jamba.net	1	1	0	Wei.G
ad.jamster.ca	1	1	0	Wei.G
ad.jamster.co.uk	1	1	0	Wei.G
ad.jamster.com	1	1	0	Wei.G
ad.janalta.com	1	1	0	Wei.G
ad.jaumo.com	1	1	0	Wei.G
ad.jetsoftware.com	1	1	0	Wei.G
ad.jeune-independant.net	1	1	0	Wei.G
ad.jia.360.cn	1	1	0	Wei.G
ad.jibunde-esute.com	1	1	0	Wei.G
ad.jiemian.com	1	1	0	Wei.G
ad.jiguang.cn	1	1	0	Wei.G
ad.jokeroo.com	1	1	0	Wei.G
ad.jorte.com	1	1	0	Wei.G
ad.jorudan.co.jp	1	1	0	Wei.G
ad.jp.ap.g.valuecommerce.com	1	1	0	Wei.G
ad.jp.ap.valuecommerce.com	1	1	0	Wei.G
ad.jp.doubleclick.net	1	1	0	Wei.G
ad.jsnbrynb.com	1	1	0	Wei.G
ad.juksy.com	1	1	0	Wei.G
ad.jxnews.com.cn	1	1	0	Wei.G
ad.k98y.cn	1	1	0	Wei.G
ad.kakaobank.com	1	1	0	Wei.G
ad.kapos.hu	1	1	0	Wei.G
ad.kataweb.it	1	1	0	Wei.G
ad.kau.li	1	1	0	Wei.G
ad.kaupangkrypto.no	1	1	0	Wei.G
ad.kddi-fs.com	1	1	0	Wei.G
ad.keenspace.com	1	1	0	Wei.G
ad.khan.co.kr	1	1	0	Wei.G
ad.kimcartoon.si	1	1	0	Wei.G
ad.kinozal.website	1	1	0	Wei.G
ad.kirara-support.jp	1	1	0	Wei.G
ad.kissanime.co	1	1	0	Wei.G
ad.kissanime.com.ru	1	1	0	Wei.G
ad.kissanime.org.ru	1	1	0	Wei.G
ad.kissanime.sx	1	1	0	Wei.G
ad.kisscartoon.nz	1	1	0	Wei.G
ad.kisscartoon.sh	1	1	0	Wei.G
ad.kisstvshow.es	1	1	0	Wei.G
ad.kisstvshow.ru	1	1	0	Wei.G
ad.kmib.co.kr	1	1	0	Wei.G
ad.koreadaily.com	1	1	0	Wei.G
ad.kr.doubleclick.net	1	1	0	Wei.G
ad.krutilka.ru	1	1	0	Wei.G
ad.l2b.co.za	1	1	0	Wei.G
ad.land.to	1	1	0	Wei.G
ad.lavanetwork.net	1	1	0	Wei.G
ad.leadbolt.net	1	1	0	Wei.G
ad.leadboltads.net	1	1	0	Wei.G
ad.leadboltapps.net	1	1	0	Wei.G
ad.leadboltmobile.net	1	1	0	Wei.G
ad.leap.app	1	1	0	Wei.G
ad.leongaming.com	1	1	0	Wei.G
ad.letmeads.com	1	1	0	Wei.G
ad.lflucky.com	1	1	0	Wei.G
ad.lgappstv.com	1	1	0	Wei.G
ad.life.360.cn	1	1	0	Wei.G
ad.line-scdn.net	1	1	0	Wei.G
ad.linkexchange.com	1	1	0	Wei.G
ad.linkprice.com	1	1	0	Wei.G
ad.linkshare.ne.jp	1	1	0	Wei.G
ad.linkstorms.com	1	1	0	Wei.G
ad.linksynergy.com	1	1	0	Wei.G
ad.lionmobi.com	1	1	0	Wei.G
ad.liveburst.com	1	1	0	Wei.G
ad.liveinternet.ru	1	1	0	Wei.G
ad.livere.co.kr	1	1	0	Wei.G
ad.lkqd.net	1	1	0	Wei.G
ad.looktraffic.com	1	1	0	Wei.G
ad.love.hu	1	1	0	Wei.G
ad.lovefree.cc	1	1	0	Wei.G
ad.lqalm.com	1	1	0	Wei.G
ad.lupa.cz	1	1	0	Wei.G
ad.luxnet.ua	1	1	0	Wei.G
ad.lyricswire.com	1	1	0	Wei.G
ad.m.iqiyi.com	1	1	0	Wei.G
ad.m5prod.net	1	1	0	Wei.G
ad.madserving.com	1	1	0	Wei.G
ad.magokoro-care-shoku.com	1	1	0	Wei.G
ad.mail.ru	1	1	0	Wei.G
ad.mail.sohu.com	1	1	0	Wei.G
ad.mailo.com	1	1	0	Wei.G
ad.mangareader.net	1	1	0	Wei.G
ad.mastermedia.ru	1	1	0	Wei.G
ad.mazc.org	1	1	0	Wei.G
ad.mdmd.info	1	1	0	Wei.G
ad.media-servers.net	1	1	0	Wei.G
ad.mediabong.com	1	1	0	Wei.G
ad.mediafarm.co.kr	1	1	0	Wei.G
ad.mediamixer.co.kr	1	1	0	Wei.G
ad.mediaprimaplus.com.my	1	1	0	Wei.G
ad.mediastorm.hu	1	1	0	Wei.G
ad.mediawayss.com	1	1	0	Wei.G
ad.mediba.jp	1	1	0	Wei.G
ad.medyanetads.com	1	1	0	Wei.G
ad.megapeer.ru	1	1	0	Wei.G
ad.mg	1	1	0	Wei.G
ad.mi.com	1	1	0	Wei.G
ad.mibet.com	1	1	0	Wei.G
ad.minecraft-mods.ru	1	1	0	Wei.G
ad.mnt123.com	1	1	0	Wei.G
ad.mo.doubleclick.net	1	1	0	Wei.G
ad.mobadme.jp	1	1	0	Wei.G
ad.mobile.youku.com	1	1	0	Wei.G
ad.mobiuspace.net	1	1	0	Wei.G
ad.moe.video	1	1	0	Wei.G
ad.mojisead.co.kr	1	1	0	Wei.G
ad.molitv.cn	1	1	0	Wei.G
ad.monetate.net	1	1	0	Wei.G
ad.moo-mam-tai.com	1	1	0	Wei.G
ad.moreto.net	1	1	0	Wei.G
ad.moscowtimes.ru	1	1	0	Wei.G
ad.mox.tv	1	1	0	Wei.G
ad.mrab.co.kr	1	1	0	Wei.G
ad.mrtnsvr.com	1	1	0	Wei.G
ad.mtburn.com	1	1	0	Wei.G
ad.musicmatch.com	1	1	0	Wei.G
ad.my.doubleclick.net	1	1	0	Wei.G
ad.myinstashot.com	1	1	0	Wei.G
ad.mynetreklam.com.streamprovider.net	1	1	0	Wei.G
ad.n2434.doubleclick.net	1	1	0	Wei.G
ad.nachtagenten.de	1	1	0	Wei.G
ad.napilapcsoport.hu	1	1	0	Wei.G
ad.native-ad.net	1	1	0	Wei.G
ad.naver.com	1	1	0	Wei.G
ad.ne.com	1	1	0	Wei.G
ad.net	1	1	0	Wei.G
ad.net-c.com	1	1	0	Wei.G
ad.net-tool.jp	1	1	0	Wei.G
ad.netcommunities.com	1	1	0	Wei.G
ad.netgoo.com	1	1	0	Wei.G
ad.netmedia.hu	1	1	0	Wei.G
ad.netowl.jp	1	1	0	Wei.G
ad.nettvservices.com	1	1	0	Wei.G
ad.network60.com	1	1	0	Wei.G
ad.newspim.com	1	1	0	Wei.G
ad.nicovideo.jp	1	1	0	Wei.G
ad.nl.doubleclick.net	1	1	0	Wei.G
ad.no.doubleclick.net	1	1	0	Wei.G
ad.norfolkbroads.com	1	1	0	Wei.G
ad.nozonedata.com	1	1	0	Wei.G
ad.nttnavi.co.jp	1	1	0	Wei.G
ad.ntvmsnbc.com	1	1	0	Wei.G
ad.nvdvr.cn	1	1	0	Wei.G
ad.nwt.cz	1	1	0	Wei.G
ad.nz.doubleclick.net	1	1	0	Wei.G
ad.obuy.tw	1	1	0	Wei.G
ad.oceanengine.com	1	1	0	Wei.G
ad.oceanengine.com.queniukw.com	1	1	0	Wei.G
ad.oceanengine.com.w.cdngslb.com	1	1	0	Wei.G
ad.ohmyad.co	1	1	0	Wei.G
ad.ohmynews.com	1	1	0	Wei.G
ad.omotenashi.work	1	1	0	Wei.G
ad.onadozo.hu	1	1	0	Wei.G
ad.onliner.by	1	1	0	Wei.G
ad.orange-park.jp	1	1	0	Wei.G
ad.ordersuit.info	1	1	0	Wei.G
ad.org.vn	1	1	0	Wei.G
ad.oujdacity.net	1	1	0	Wei.G
ad.outstream.today	1	1	0	Wei.G
ad.owlair.net	1	1	0	Wei.G
ad.oyy.ru	1	1	0	Wei.G
ad.palazzoadm.com.br	1	1	0	Wei.G
ad.pandora.tv	1	1	0	Wei.G
ad.parkvv.com	1	1	0	Wei.G
ad.parom.hu	1	1	0	Wei.G
ad.particlenews.com	1	1	0	Wei.G
ad.partis.si	1	1	0	Wei.G
ad.partner.gifshow.com	1	1	0	Wei.G
ad.paytimeltd.com	1	1	0	Wei.G
ad.pchome.com.tw	1	1	0	Wei.G
ad.period-calendar.com	1	1	0	Wei.G
ad.petel.bg	1	1	0	Wei.G
ad.phaserep.com	1	1	0	Wei.G
ad.phunuxuavanay.vn	1	1	0	Wei.G
ad.pickple.net	1	1	0	Wei.G
ad.pitta.ne.jp	1	1	0	Wei.G
ad.pixnet.in	1	1	0	Wei.G
ad.pixnet.net	1	1	0	Wei.G
ad.pl.doubleclick.net	1	1	0	Wei.G
ad.planbplus.co.kr	1	1	0	Wei.G
ad.player.baidu.com	1	1	0	Wei.G
ad.playhit.biz	1	1	0	Wei.G
ad.plus	1	1	0	Wei.G
ad.poco.madserving.com	1	1	0	Wei.G
ad.policeone.com	1	1	0	Wei.G
ad.polymorphicads.jp	1	1	0	Wei.G
ad.pornimg.xyz	1	1	0	Wei.G
ad.pphungary.hu	1	1	0	Wei.G
ad.pping.kr	1	1	0	Wei.G
ad.pr.ameba.jp	1	1	0	Wei.G
ad.pravda.ru	1	1	0	Wei.G
ad.premiumonlinemedia.com	1	1	0	Wei.G
ad.presco.asia	1	1	0	Wei.G
ad.primead.jp	1	1	0	Wei.G
ad.prismamediadigital.com	1	1	0	Wei.G
ad.profiwin.de	1	1	0	Wei.G
ad.propellerads.com	1	1	0	Wei.G
ad.pt.doubleclick.net	1	1	0	Wei.G
ad.publicidees.com	1	1	0	Wei.G
ad.qanda.ai	1	1	0	Wei.G
ad.qc789.vip	1	1	0	Wei.G
ad.qingcigame.com	1	1	0	Wei.G
ad.qingting.fm	1	1	0	Wei.G
ad.qn.img-space.com	1	1	0	Wei.G
ad.qq.com	1	1	0	Wei.G
ad.qun.qq.com	1	1	0	Wei.G
ad.quwin.cn	1	1	0	Wei.G
ad.qyer.com	1	1	0	Wei.G
ad.rajasimo89.live	1	1	0	Wei.G
ad.rarure.com	1	1	0	Wei.G
ad.reachlocal.com	1	1	0	Wei.G
ad.reachppc.com	1	1	0	Wei.G
ad.realist.gen.tr	1	1	0	Wei.G
ad.realmcdn.net	1	1	0	Wei.G
ad.rednet.cn	1	1	0	Wei.G
ad.rejichoice.jp	1	1	0	Wei.G
ad.reklamport.com	1	1	0	Wei.G
ad.reklm.com	1	1	0	Wei.G
ad.repubblica.it	1	1	0	Wei.G
ad.responsad1.space	1	1	0	Wei.G
ad.retargeter.com	1	1	0	Wei.G
ad.reyazilim.com	1	1	0	Wei.G
ad.rfp.fout.jp	1	1	0	Wei.G
ad.richmob.cn	1	1	0	Wei.G
ad.ro.doubleclick.net	1	1	0	Wei.G
ad.rs.doubleclick.net	1	1	0	Wei.G
ad.ru.doubleclick.net	1	1	0	Wei.G
ad.sacitaslan.com	1	1	0	Wei.G
ad.samsungadhub.com	1	1	0	Wei.G
ad.santa.lv	1	1	0	Wei.G
ad.se.doubleclick.net	1	1	0	Wei.G
ad.search.ch	1	1	0	Wei.G
ad.search.nate.com	1	1	0	Wei.G
ad.searchhound.com	1	1	0	Wei.G
ad.searchteria.co.jp	1	1	0	Wei.G
ad.seeyouyima.com	1	1	0	Wei.G
ad.sensismediasmart.com	1	1	0	Wei.G
ad.sensismediasmart.com.au	1	1	0	Wei.G
ad.setrowid.com	1	1	0	Wei.G
ad.sg.doubleclick.net	1	1	0	Wei.G
ad.sgdgjarfpp123.com	1	1	0	Wei.G
ad.shareholders.dk	1	1	0	Wei.G
ad.shenshiads.com	1	1	0	Wei.G
ad.shepard.ad-stir.com	1	1	0	Wei.G
ad.shinjuku-mens-chuoh.com	1	1	0	Wei.G
ad.shunchangzhixing.com	1	1	0	Wei.G
ad.shuoshuomi.com	1	1	0	Wei.G
ad.si.doubleclick.net	1	1	0	Wei.G
ad.simgames.net	1	1	0	Wei.G
ad.simpledesign.ltd	1	1	0	Wei.G
ad.sina.com.cn	1	1	0	Wei.G
ad.sinovision.net	1	1	0	Wei.G
ad.sitemaji.com	1	1	0	Wei.G
ad.slashgear.com	1	1	0	Wei.G
ad.smaad.jp	1	1	0	Wei.G
ad.smaato.net	1	1	0	Wei.G
ad.smaclick.com	1	1	0	Wei.G
ad.smartclip.net	1	1	0	Wei.G
ad.smartinmedia.co.kr	1	1	0	Wei.G
ad.smv.to	1	1	0	Wei.G
